"","b_Intercept","b_z","b_NK","b_FishBiom","b_z.NK","sd_stream__Intercept","shape","r_stream.1.Intercept.","r_stream.2.Intercept.","r_stream.3.Intercept.","r_stream.4.Intercept.","lprior","lp__"
"1",0.524392123985441,0.210170618363499,1.01024949925915,0.859098388657435,0.0516603796060247,0.35620921081545,0.897568905395461,-0.686101046729834,0.0986311365188068,-0.683289431421562,-0.165231196586274,-8.33333916882601,-431.509378797885
"2",0.289917944505153,0.282046620521931,0.432110538395704,0.369570044573832,0.0501369092027057,0.119052920907029,0.717399009461271,-0.0588691709292508,-0.12698508203848,0.129019729701145,0.233182775140296,-7.95805582258489,-426.662544958689
"3",0.459384208087529,0.259808402997758,0.367128330388216,0.423898829909586,0.00719981309524802,0.216951013460433,0.676113761663443,0.0397830397869948,-0.214952678959253,0.260897045827057,0.388346351962331,-7.96432436567772,-430.178380456061
"4",0.107167456341337,0.24226788725252,0.424784901298056,0.564751184025281,0.0647906313112823,0.0634058488454037,0.7397955119015,-0.0257781378880887,0.00838542436750823,0.0674094788540245,0.110308432381211,-7.89102989304795,-428.195808656436
"5",0.584886912840893,0.256769248458588,0.313064152727232,0.611764561515203,0.0941053381950325,0.0362683658810967,0.876453463683469,-0.0188562670513928,0.0102984887766527,0.0535008723782947,0.0345331347462718,-8.1922915340827,-429.836314410462
"6",0.470417077552038,0.257353682476413,0.792587320399819,0.645679668272349,0.123043005614491,0.424990275483124,0.717215790412145,-0.416499118587404,-0.0955125364744869,-0.0958984818364909,0.193971844326248,-8.05215733753206,-421.348868903287
"7",0.346191204298682,0.193664666399912,0.641973014490155,0.661371364927666,0.0955141786597637,0.210937571025337,0.587166273552576,-0.145362797823726,0.170412527063496,-0.0763522298696968,-0.0256907863296318,-7.78852318791184,-424.262061145604
"8",0.0741619309866577,0.277179762632794,0.962809986019447,0.907618964689434,-0.0234403325043441,0.40255301712419,0.779066724614924,-0.04444645059461,-0.0588083910141859,0.462481930296251,0.728768908586812,-7.9938030942383,-425.833619048714
"9",0.399026081443493,0.25083931324965,0.620192307797085,0.844976330291225,0.0431879673487182,0.206381480260089,1.06126078161692,-0.428379807498829,0.114756443556347,0.086157943430146,0.261178275674075,-8.34743627087362,-426.342616807265
"10",0.143227657380094,0.23196836862811,0.357211464116019,0.361268833650804,0.0579628924515251,0.260908404444381,0.906123384069796,-0.0228751872982404,-0.0223871228108776,0.248043761304943,0.447605964877406,-8.14622576576288,-423.896225723138
"11",0.337889535428625,0.206338108320536,0.0356014610454101,0.296610336301627,0.0404499013283397,0.123289215234672,0.706467038630916,0.0311584025761954,-0.0361071320389061,0.121839286406389,0.159430268261349,-7.92820779551308,-428.455900732249
"12",0.283372135775094,0.31098563223849,0.0269117283893526,-0.000457364114779424,-0.0112166037870077,0.165333205998348,0.599873553233314,-0.0511784900122775,0.106899511920881,0.159483505006259,0.0561930459361355,-7.77810304041037,-429.290265252805
"13",-0.116208284597502,0.274642179693435,0.154240124338129,-0.0321673431032517,-0.0686865643954956,0.703494229278041,0.725716728414124,0.118301638480721,0.838815717651147,0.280105776379635,0.209835750082689,-7.93095263521623,-431.506099208551
"14",0.33496665738931,0.287824396288086,-0.0127066404887672,0.30821116731349,-0.0222351030878563,0.546205971527734,0.699894799914809,0.11957944537775,0.30163591591546,0.171561112362281,0.723395448876655,-7.92036064971502,-425.568152806003
"15",0.0806696496839659,0.307000988548381,0.406334567580613,0.504070703619432,0.0184966895427656,0.470394261752663,0.64619794311368,-0.130147008521099,0.121825204257107,0.318077718323433,0.841320041497775,-7.76579590809036,-422.662996154987
