"","Intercept_survG","b_NK_survG","b_z_survG","b_zNK_survG","v_Intercept_survG.1","v_Intercept_survG.2","v_Intercept_survG.3","v_Intercept_survG.4","sigma_stream_G","Intercept_growG","b_NK_growG","b_z_growG","b_zNK_growG","v_Intercept_growG.1","v_Intercept_growG.2","v_Intercept_growG.3","v_Intercept_growG.4","sigma_growG","Intercept_recrG","b_NK_recrG","b_z_recrG","b_zNK_recrG","v_Intercept_recrG.1","v_Intercept_recrG.2","v_Intercept_recrG.3","v_Intercept_recrG.4","Intercept_survK","b_NG_survK","b_z_survK","b_zNG_survK","v_Intercept_survK.1","v_Intercept_survK.2","v_Intercept_survK.3","v_Intercept_survK.4","sigma_stream_K","Intercept_growK","b_NG_growK","b_z_growK","b_z2_growK","b_zNG_growK","v_Intercept_growK.1","v_Intercept_growK.2","v_Intercept_growK.3","v_Intercept_growK.4","sigma_growK","Intercept_recrK","b_NG_recrK","b_z_recrK","b_zNG_recrK","v_Intercept_recrK.1","v_Intercept_recrK.2","v_Intercept_recrK.3","v_Intercept_recrK.4","lp__"
"1677",0.241116,-0.0609227,-0.0121275,0.0426064,0.0504342,-0.202103,0.965576,0.340605,1.08006,18.4555,0.69025,0.708801,0.0062964,1.43213,2.73096,0.242739,0.241078,0.957191,1.12044,0.432651,0.173453,0.0158999,-0.823616,-0.571026,-0.874119,-0.620215,1.86763,-0.892281,-0.00706542,0.0127902,-1.5371,-1.08807,-1.46079,-1.1173,1.1002,23.1648,-0.916733,0.728744,0.0018287,-0.00573489,2.46461,3.27521,0.0429217,-1.44589,2.08685,-1.27813,-2.07386,0.056704,0.0255943,0.0425454,0.240044,-1.70612,1.3485,-544.035
"1678",-0.368648,-0.0217116,0.0392631,-0.033436,0.409728,0.255252,1.60668,0.446408,1.03781,19.6241,0.67766,0.714123,-0.0244891,0.208018,1.27278,-1.07594,-0.81872,0.932488,1.21229,0.503901,0.143055,0.0456695,-0.875913,-0.680846,-1.16905,-0.536804,1.46929,-0.261292,0.0177772,-0.0131356,-1.33111,-2.27498,-1.76749,-1.20038,1.80573,24.79,-1.57446,0.724791,0.0016153,0.0261414,-0.0468067,2.30058,-0.898369,-2.29649,1.8966,-0.828977,-2.27773,0.0657327,0.0302687,-0.943895,-0.694352,-2.91533,1.00261,-537.456
"1679",0.0254976,-0.125353,-0.0229821,0.0929499,0.0878249,0.168959,1.31951,0.151771,0.500286,19.7677,0.362499,0.77484,-0.0757401,0.186772,1.13974,-0.809203,-0.997307,1.06829,0.639971,0.324014,0.138837,0.0430316,-0.335981,-0.0678215,-0.236745,-0.0943037,2.46298,-0.377126,0.0164515,-0.0129024,-2.01608,-2.45675,-2.12434,-1.94464,2.80064,21.6496,-0.544872,0.703891,0.00202486,-0.0138875,2.43745,4.69734,2.15951,0.166034,2.29715,-1.16355,-1.99209,0.0684548,0.0134155,-0.515323,-0.793715,-2.56033,1.61071,-549.12
"1680",0.207057,-0.0675835,-0.0116685,0.050219,0.188357,-0.0261408,0.909132,0.411665,0.620914,19.74,0.712706,0.69212,0.0317227,0.0430904,0.947206,-1.44039,-0.945004,1.02018,0.623523,0.357976,0.116722,0.0532248,-0.164585,0.183981,-0.469025,0.0810174,2.12633,-0.933488,-0.00892658,0.016933,-1.45179,-2.05406,-1.82214,-1.35634,1.55032,24.6857,-0.324689,0.68179,0.00235597,-0.0162768,0.724806,1.51715,-1.60225,-2.52458,1.9874,-1.73257,-1.72676,0.0703207,0.0112217,0.281224,-0.0810303,-2.25968,1.88013,-539.086
"1681",0.507849,-0.0553609,0.0442724,-0.0252127,-0.217367,-0.462773,0.553423,-0.429942,0.636582,19.7454,0.70804,0.655409,0.0573989,-0.0214647,1.2216,-1.22023,-0.910593,1.03358,0.739236,0.286159,0.101211,0.0922725,-0.29749,-0.0868578,-0.265402,-0.32948,2.01402,-0.84603,0.00745117,0.0111083,-1.85337,-2.43432,-1.85726,-1.07322,3.09476,24.1008,-0.602414,0.863159,0.000552117,0.00934634,-0.832364,0.275577,-2.62541,-2.78779,2.15755,-0.946044,-1.38581,0.0814149,0.00779346,-1.40239,-1.8955,-4.16037,0.957935,-546.498
"1682",0.105529,-0.0716759,-0.00505094,0.0625213,-0.134067,0.358425,0.886526,0.40299,0.728727,20.0016,0.690444,0.745654,-0.0547248,-0.0916944,0.764519,-1.21303,-0.925447,1.00153,0.714221,0.22927,0.11869,0.0604336,-0.317457,0.0306744,-0.377184,0.141331,1.42653,-0.357067,0.0050637,0.00840439,-1.47908,-1.67223,-1.78158,-0.848447,1.48979,26.0546,-2.11407,0.66453,0.00201567,0.0496387,0.238791,1.34417,-1.44167,-2.36134,1.94257,-0.717123,-1.37654,0.0706659,0.0125521,-0.924552,-1.36065,-2.94449,0.944824,-543.158
"1683",0.624558,-0.0290659,-0.0849027,0.125098,-0.673895,-0.720672,0.943218,0.163151,0.773162,20.3715,0.777723,0.719885,-0.0161671,-0.439854,0.413034,-1.88371,-1.63768,1.05872,0.875136,0.457968,0.145793,0.0386532,-0.626505,-0.307502,-0.721934,-0.238094,1.71397,-0.238219,-0.000554753,-0.00621824,-1.26417,-1.9564,-1.91887,-1.12704,2.28202,23.8061,-0.782252,0.764634,0.0014538,0.00762322,0.882792,2.07105,-0.869744,-2.22089,1.81465,-1.09843,-1.25525,0.0823723,-0.00105626,-1.2099,-1.31236,-3.51417,1.35142,-538.649
"1684",0.376387,-0.187436,0.00283289,0.000239122,-0.141404,-0.0842664,0.724271,-0.0955863,0.525445,19.2696,0.609066,0.711559,-0.019639,0.572099,1.45873,-0.592238,-0.425347,1.02838,0.705733,0.290175,0.128488,0.0560796,-0.288135,-0.0267747,-0.369435,-0.108086,1.93907,-0.0860921,0.0163333,-0.013257,-1.63938,-1.7289,-1.86035,-0.907742,1.64522,25.5807,-2.32635,0.653974,0.00243287,0.0752391,-1.13491,1.26797,-0.752977,-2.43695,2.09302,-0.597314,-2.03452,0.0545743,0.028751,-0.88229,-0.912855,-2.50618,0.878663,-544.4
"1685",0.931462,-0.403049,-0.011223,0.0428489,-0.630048,-1.15599,0.902809,-0.0811441,0.64614,19.3329,0.499232,0.726945,-0.0111505,0.807751,1.29635,-0.623437,-0.532272,1.00726,1.25821,0.395258,0.161799,0.0283594,-0.99787,-0.764322,-1.0394,-0.442332,2.71719,0.0336805,0.0109736,-0.00759304,-3.57722,-3.22148,-2.95867,-2.45717,2.43615,24.4672,-0.838822,0.656236,0.00264634,0.0381143,-0.995126,1.08709,-1.38873,-2.29096,2.45414,-1.2379,-1.57003,0.087011,0.014358,-1.79293,-1.31754,-3.90488,1.02999,-551.756
"1686",0.246304,-0.0115156,-0.0866967,0.057493,-0.22994,-0.112939,0.635962,-0.350833,0.744778,19.6758,0.766924,0.694759,-0.00404377,0.0739903,1.56498,-1.07783,-0.971112,1.04444,0.825114,0.380182,0.120762,0.0795481,-0.56995,-0.310199,-0.53571,-0.255962,1.57271,-0.450818,-0.0158576,0.0183138,-1.64923,-1.22027,-0.981192,-1.28544,1.35353,23.1062,-0.811268,0.815057,0.00109217,0.0181388,0.675408,1.4833,-0.765114,-1.93104,2.02562,-1.24825,-1.3416,0.0832125,0.00105976,-0.82697,-1.42966,-3.14405,1.15917,-539.96
"1687",0.219382,-0.0319934,0.0418347,0.028848,0.074841,0.17948,0.978388,0.755217,0.648537,20.1712,0.692493,0.718462,-0.0455046,-0.504005,0.906512,-1.52825,-1.10289,1.01419,0.696483,0.232203,0.105966,0.0656952,-0.179378,0.045773,-0.347691,-0.001108,2.07297,-0.241496,0.00448235,0.00573625,-2.7658,-2.52493,-1.8469,-1.61864,1.9589,25.954,-1.36357,0.755066,0.00133367,0.0211234,-1.06967,0.47577,-2.15545,-3.81667,1.97519,-1.41387,-1.42803,0.0795882,0.0068788,-0.721193,-0.927261,-2.57529,1.26733,-538.189
"1688",1.28679,-0.337892,0.00251447,0.053157,-1.14785,-1.00402,0.353151,-0.79171,0.743132,19.7384,0.754365,0.715946,-0.0335661,0.020459,1.15925,-1.34717,-0.774744,0.964334,1.30456,0.620002,0.117851,0.0459884,-1.04307,-0.71288,-1.16924,-0.778206,1.8078,0.126892,0.0217078,-0.0144034,-1.95701,-1.82939,-2.65892,-2.09363,1.84123,23.1144,-1.52148,0.774407,0.00147375,0.00832073,1.19993,2.05406,-0.261448,-0.954876,1.7599,-1.68288,-2.102,0.070934,0.0196602,0.048728,-0.147753,-1.93852,1.79106,-543.942
"1689",0.126929,0.16853,0.00772547,0.0381655,-0.0981712,-0.542316,0.930606,0.0078679,0.802168,19.7033,0.87468,0.699607,-0.0404676,0.0780637,0.945334,-1.43558,-0.912475,1.09989,1.20576,0.395457,0.1349,0.0646576,-1.00336,-0.769162,-0.905738,-0.833476,1.96179,-0.688798,-0.0096606,0.00757522,-1.35899,-1.81598,-1.65637,-1.0733,1.72522,23.8317,-0.0870223,0.700003,0.00224808,-0.00677176,-0.778005,1.19289,-1.42648,-1.93707,2.08385,-1.34332,-1.40488,0.0663654,0.00730942,0.111047,-0.701022,-2.25968,1.63798,-544.252
"1690",0.434886,0.00541391,0.0844981,-0.0245306,-0.330191,-0.209133,0.71605,-0.280697,0.565087,19.9382,0.533355,0.705494,-0.0493698,-0.118101,1.00866,-1.33103,-0.998215,1.0021,0.717076,0.339983,0.136236,0.058413,-0.348517,-0.0453484,-0.514236,-0.131513,2.10603,-0.891719,-0.0145824,0.0214294,-1.70742,-1.78417,-1.33298,-1.38541,2.04392,23.9127,-1.02844,0.680981,0.00199758,0.0568767,0.145682,2.49401,0.153624,-2.04589,1.77539,-1.37167,-1.68666,0.0742474,0.0147189,-1.0818,-0.678572,-2.51282,1.32552,-537.465
"1691",-0.0319403,-0.394331,-0.0582943,0.0949208,0.399788,0.218353,1.85839,0.910594,1.19909,19.2622,0.577067,0.75027,-0.0379845,0.492136,1.64995,-0.602843,-0.715344,1.15693,0.692121,0.428325,0.142366,0.0365677,-0.369794,-0.185073,-0.629967,-0.0890241,1.54354,-0.191543,0.0271894,-0.031966,-1.5391,-1.44573,-1.63225,-1.46063,1.69605,22.9373,-1.09118,0.748695,0.0014994,0.0387584,0.794138,2.52144,0.245238,-0.272847,2.23259,-0.580384,-1.94686,0.0749198,0.0123785,-0.970431,-1.53231,-3.42775,0.456427,-545.899
"1692",1.07952,-0.358243,-0.00750969,0.0605897,-0.660486,-1.11626,0.471891,-0.268809,0.792054,19.8418,0.769567,0.708554,-0.000388143,-0.115104,0.843716,-1.36305,-1.06869,1.02014,0.638853,0.386304,0.124027,0.066887,-0.326289,-0.122098,-0.502399,-0.221243,1.59942,-1.12968,0.00264405,0.0131256,-1.30163,-0.253145,-1.4247,-0.620714,1.41303,24.7576,-2.41976,0.661985,0.00217662,0.0527543,1.45923,2.43514,0.24235,-1.77031,1.86481,-0.163409,-1.11722,0.0737805,-0.00739382,-1.4211,-2.22589,-3.36806,0.211399,-546.289
"1693",-0.785773,-0.448146,0.0602035,0.0780285,1.21473,0.829828,2.34679,1.67543,1.11881,19.6861,0.577554,0.693174,-0.0226127,0.0537168,1.37619,-1.08651,-0.701918,1.05374,0.757812,0.370493,0.129995,0.0633054,-0.443795,-0.145485,-0.487189,-0.362995,1.64572,-0.916868,-0.0137425,0.0133911,-1.18568,-1.33235,-0.8158,-1.0619,2.52753,24.8746,-1.27604,0.636758,0.00266723,0.0241042,-0.288611,2.31596,-0.884037,-2.29249,1.8552,-1.07499,-1.91142,0.0727747,0.0172791,-0.962624,-0.952722,-2.74321,1.19663,-545.933
"1694",0.462755,0.199248,-0.0110296,0.052263,-0.413659,-0.248852,0.586118,0.467469,0.678792,19.2968,0.731828,0.680376,0.0114328,0.609266,1.52311,-0.828652,-0.58315,1.08873,0.671192,0.488716,0.125085,0.0417164,-0.289117,0.0758503,-0.633204,-0.0849764,2.45229,-0.765173,-0.00756538,0.0159616,-2.36061,-2.55965,-2.29593,-1.71828,2.00759,24.1236,-1.51976,0.717039,0.00190514,0.0102099,0.999011,2.09131,-1.02406,-1.73119,1.82667,-0.642513,-1.29582,0.0763577,0.00301558,-1.18174,-1.4849,-3.06379,0.576462,-534.47
"1695",0.442803,-0.0797675,0.0330729,0.00517832,-0.235937,-0.329308,0.488375,0.315996,0.803907,19.3451,0.773741,0.699008,0.00176978,0.252578,1.49376,-0.917671,-0.924474,1.08613,0.719116,0.258235,0.07328,0.096205,-0.153233,0.169225,-0.387372,0.0689683,1.65062,-0.0327145,0.00599041,0.00499073,-2.44124,-2.30215,-2.24464,-0.983397,1.79848,23.7649,-0.957754,0.782746,0.00115938,0.00900492,0.59524,2.32289,-1.08773,-1.77457,2.03772,-1.14045,-1.89872,0.0674248,0.0221116,-0.776188,-0.068715,-2.02797,1.23133,-544.355
"1696",0.168926,0.180106,0.00186267,-0.00220645,-0.359718,-0.174188,1.14702,0.377651,0.55378,19.4386,0.35608,0.728429,-0.0291956,0.459552,1.31491,-0.600733,-0.568882,1.01236,0.735791,0.360987,0.121577,0.0826661,-0.329292,-0.110104,-0.408077,0.102614,1.94711,-0.362113,0.0174725,-0.00453833,-2.0134,-1.61731,-1.8355,-1.53095,3.52843,23.135,-1.186,0.684832,0.00232321,0.020806,1.42644,3.61607,0.116762,-1.24578,1.9632,-1.71951,-1.58299,0.086335,0.0019198,-0.474221,-0.894003,-2.98008,1.39797,-544.697
"1697",0.940501,0.183484,-0.0830634,0.129108,-0.676855,-1.01473,0.696789,0.131277,0.800961,19.9879,0.468803,0.749222,0.00702839,0.0691932,0.65059,-1.18079,-0.827773,1.07824,0.798918,0.710045,0.146636,-0.00253282,-0.517504,-0.247257,-0.862365,-0.36394,1.47122,-0.644985,0.00797917,0.0020963,-1.28847,-1.07496,-1.09015,-0.141068,1.17494,24.2625,-1.73839,0.768533,0.00132666,0.0303497,0.244886,2.49406,-1.11226,-1.60538,1.705,-0.927169,-1.8743,0.0782877,0.0123869,-1.26019,-1.48369,-3.26488,0.903005,-557.512
"1698",0.353233,0.151676,0.0316183,0.0532056,-0.36564,-0.095023,0.959104,0.0404509,0.618098,19.3314,0.684045,0.71706,-0.00889141,0.401296,1.63703,-0.772561,-0.208535,1.0267,0.629021,0.282291,0.108706,0.0852833,-0.221632,0.0485312,-0.585082,0.27599,1.76844,-0.540938,0.00249418,0.0118892,-1.21986,-1.94024,-1.85529,-1.4166,1.54485,22.3189,0.0610889,0.692514,0.00227284,0.0158403,1.84275,3.56381,-0.288265,-0.711029,2.24204,-0.10681,-1.41851,0.0706046,-0.00496857,-1.41146,-1.47202,-3.09709,0.0751245,-547.187
"1699",0.122927,-0.0771809,-0.00868612,0.101896,0.00589556,-0.0264769,1.10578,0.671491,0.811789,19.4121,0.581152,0.714864,-0.0529109,0.346713,1.36097,-0.817879,-0.593213,0.990814,0.736636,0.531161,0.136827,0.050445,-0.399894,-0.195178,-0.504183,-0.25766,2.26701,-0.626765,0.0114014,-0.00131125,-2.36569,-2.30159,-2.12103,-1.46325,2.03818,23.4974,-0.686432,0.749138,0.00170466,0.0121738,0.426907,1.51146,-0.457048,-2.43336,1.79182,-0.172781,-1.59275,0.0664502,0.00432277,-0.594378,-1.17869,-3.05268,0.166791,-535.85
"1700",0.661255,-0.430102,0.00672686,0.101905,-0.389093,-0.807379,0.926595,-0.269459,0.566857,19.1003,0.901065,0.708792,0.00296593,0.557591,1.60676,-0.566186,-0.223522,1.04237,0.692573,0.562107,0.114959,0.0715705,-0.483322,-0.0708983,-0.628278,-0.121402,1.60548,-0.699937,0.0202034,0.000977816,-1.59897,-1.91873,-1.7445,-0.63386,2.34194,23.877,-0.886121,0.717452,0.00182056,0.0322278,0.72114,2.03919,-1.41083,-2.25666,2.11149,-1.51409,-1.33754,0.0804257,-6.15701e-06,-0.566339,-0.988598,-2.92574,1.38589,-542.098
"1701",0.425735,0.24521,-0.059591,0.152241,-0.0643614,-0.625422,0.375845,-0.0817284,0.970859,19.5592,0.648521,0.67878,8.15589e-05,0.389864,1.4751,-1.15413,-0.682516,1.11015,1.21064,0.232767,0.122841,0.0695924,-0.974065,-0.47538,-0.830342,-0.611894,2.91295,-0.508,0.0165502,-0.00889024,-3.33887,-2.84812,-2.96175,-2.74249,2.25275,24.5834,-1.26872,0.75318,0.00142825,0.0314595,0.127278,1.07632,-1.85253,-2.55126,1.82264,-1.28214,-1.50126,0.0724134,0.0132179,-0.579919,-0.786412,-2.57055,0.996746,-544.513
"1702",0.0503201,0.668312,0.010949,0.0179469,-0.285471,0.309562,0.348958,0.0453463,0.855525,19.5623,0.545462,0.706703,-0.013029,0.289677,1.40214,-1.01527,-0.825788,1.0573,1.11086,0.444899,0.109137,0.0733213,-0.86484,-0.460087,-0.823956,-0.511565,1.52146,-0.501064,0.00452065,-0.00163563,-0.745007,-1.32907,-1.14085,-0.742068,1.6521,23.1889,-0.983326,0.734881,0.00174805,0.00927494,1.36677,2.32692,-0.105736,-1.5389,1.91002,-0.77683,-1.09695,0.0782618,0.00165251,-1.16047,-1.83629,-3.38401,0.455397,-538.32
"1703",1.09241,-0.237828,-0.0219376,0.0237279,-0.680268,-0.859012,0.699523,0.0338729,0.737799,19.6189,0.746198,0.752765,-0.0508496,0.167338,1.38856,-1.11861,-0.929411,1.09777,0.75825,0.247694,0.117517,0.0857026,-0.483432,0.0129122,-0.451983,-0.158442,1.44035,0.0434761,0.00275947,0.00264033,-1.659,-2.14647,-1.31691,-0.952255,2.21331,23.3429,-0.85832,0.788708,0.00135629,-0.00382216,0.795126,2.56666,-1.14476,-1.54536,1.87595,-1.03225,-2.1294,0.0784304,0.0277526,-1.44461,-1.15721,-3.08931,1.12903,-541.054
"1704",1.0204,-0.314049,0.0112207,0.00293382,-0.702813,-0.822002,0.416206,-0.0881036,0.99178,19.5485,0.868153,0.688297,0.00325909,0.249777,1.52371,-1.147,-0.855762,1.05044,0.627576,0.509366,0.14339,0.0550961,-0.321201,-0.181058,-0.624923,-0.144712,1.46157,-0.497769,0.0114807,0.00163043,-1.39319,-1.86167,-1.66109,-0.866479,1.43575,24.5706,-1.03576,0.746953,0.00171428,0.0313869,-1.48038,1.3871,-2.07851,-1.67497,2.20931,-1.55003,-1.81252,0.0675261,0.0187444,-0.0860806,0.234481,-1.65563,1.69938,-543.269
"1705",0.632792,0.0633582,0.045075,-0.0199019,-0.43958,-0.3497,0.761231,-0.141412,0.874665,19.4142,0.610377,0.698985,-0.0326711,0.367448,1.48157,-0.982089,-0.43752,1.04464,0.861795,0.415697,0.122564,0.0802641,-0.524187,-0.316737,-0.741301,-0.391807,1.41913,-0.152099,0.00964222,-0.00457284,-1.98972,-1.34524,-1.90974,-1.20216,1.98298,24.3492,-1.30587,0.715728,0.00182497,0.0248631,0.67299,1.27532,-0.37526,-1.84592,2.20498,-1.7066,-2.32715,0.0802972,0.0270398,-0.671423,-0.876142,-3.1132,1.76149,-539.207
"1706",0.474574,-0.280023,-0.0316,0.103137,0.0434395,-0.163735,0.702949,-0.512399,0.816086,20.0323,0.548527,0.72259,-0.00390665,-0.234191,0.904072,-1.48963,-1.01201,0.972601,0.945502,0.432068,0.116126,0.0613561,-0.578077,-0.259333,-0.761181,-0.275313,1.68439,-0.0164219,-0.000516775,0.0161181,-2.5515,-1.34014,-2.19793,-1.07134,1.16055,24.4968,-0.478798,0.730949,0.0016681,0.0106399,-0.107224,1.33831,-1.20625,-2.94718,1.82027,-1.31332,-1.97863,0.069641,0.0131308,0.0945488,-0.346834,-2.55684,1.41248,-541.368
"1707",0.507923,-0.0764572,0.0935114,-0.064652,-0.244752,-0.276896,0.775806,0.2885,0.813538,19.5062,0.558971,0.691696,-0.0329297,0.442638,1.25192,-0.868592,-0.690678,0.969221,0.720535,0.223442,0.134363,0.0509978,-0.191473,0.130874,-0.445024,0.0892707,1.80599,-0.779072,-0.00456357,0.0181018,-2.368,-2.24835,-1.91903,-1.07969,3.86251,24.0548,-0.809502,0.710101,0.00214511,0.0113256,0.28649,1.30289,-0.926945,-2.79295,1.99552,-0.167008,-2.10291,0.0715884,0.02068,-1.6451,-1.6211,-3.84223,0.287296,-545.443
"1708",0.429082,-0.0347166,-0.0145719,-0.0351969,8.36478e-05,-0.41728,0.831161,0.130244,1.05545,19.776,0.75157,0.719427,-0.0410941,0.220777,0.651071,-1.29741,-1.21358,1.04713,0.795232,0.425404,0.119473,0.0743157,-0.457343,-0.207792,-0.444007,-0.124628,1.40442,-0.379802,0.0261408,-0.0184672,-1.5486,-1.34738,-1.82654,-0.886677,1.43751,22.7757,-0.564983,0.757142,0.00191962,0.00916388,0.496108,2.7083,-0.0834093,-1.04125,2.16322,-0.360789,-1.2129,0.0759244,0.00390613,-1.87861,-1.4283,-3.54437,0.339951,-547.55
"1709",0.653439,-0.198914,0.0430046,0.0369044,-0.470144,-0.202957,1.34969,-0.201075,1.07983,19.1526,0.413412,0.668857,0.0383489,0.876436,1.69198,-0.50376,-0.231641,1.06377,0.719377,0.324372,0.136051,0.0685399,-0.336129,-0.191883,-0.426901,-0.0344753,1.53741,0.152402,0.0136914,-0.0118601,-1.82765,-1.96953,-1.88334,-1.54365,1.65695,21.5568,-0.325736,0.893811,0.00030235,3.44292e-05,0.308375,2.46921,-0.236498,-0.396371,2.13561,-1.51728,-1.59771,0.0761545,0.0127819,-0.502873,-0.647077,-2.88724,1.34209,-541.834
"1710",0.317799,0.0393493,0.0441518,0.0329967,-0.276806,0.170423,0.989776,0.375158,1.03239,19.1841,0.688104,0.674663,0.0484284,0.475906,1.69643,-0.733556,-0.514952,1.02657,1.40759,0.235198,0.119193,0.0751469,-1.00556,-0.660714,-1.044,-0.696489,1.5887,-0.571742,0.00295235,0.00962354,-1.51377,-1.55135,-1.62195,-0.372743,1.46458,23.499,-1.1515,0.79596,0.00090251,0.0228388,0.21024,2.563,-0.0621846,-1.35752,1.84412,-0.570461,-1.48521,0.0773678,0.00861031,-1.269,-1.18528,-3.54944,0.552874,-536.865
"1711",0.612853,-0.240285,0.0305847,0.0117876,-0.140816,-0.602124,0.581881,0.164449,0.596899,19.4924,0.461279,0.69939,-0.00662382,0.410842,1.37203,-0.66177,-0.632577,1.00068,0.926615,0.355255,0.132908,0.0480216,-0.537031,-0.142056,-0.793363,-0.26195,1.7051,-0.915275,0.00662046,-0.00732508,-1.07471,-1.3099,-1.2975,-0.457893,1.7261,23.8681,-1.46965,0.812464,0.00107572,0.0252536,0.698562,1.68877,-0.694442,-1.25807,1.85148,0.314985,-1.77464,0.0729111,0.014918,-2.39586,-2.35141,-4.00921,-0.439007,-539.275
"1712",0.373749,-0.135899,0.0455032,-0.0319272,-0.103467,-0.62369,0.893446,-0.102965,0.594647,19.3598,0.671753,0.710675,-0.0212344,0.493008,1.20789,-0.86865,-0.680389,1.00863,0.659253,0.234339,0.111893,0.0731466,-0.21666,-0.0608945,-0.328808,0.141039,1.68674,-0.294995,0.0235934,-0.0356053,-2.08219,-1.58235,-1.7679,-1.32402,1.37483,23.9248,-0.416102,0.692967,0.00225249,-0.00298648,0.250915,1.78153,-0.921143,-2.22559,2.16428,-1.19732,-2.01248,0.0652984,0.015982,-0.210891,-0.265458,-2.05493,1.27705,-536.153
"1713",0.917117,0.128355,-0.0177741,0.076725,-0.789691,-1.3846,0.115907,-0.55546,1.5236,20.2698,0.604411,0.693238,-0.00658642,-0.554125,0.676971,-1.73618,-1.54186,1.04553,0.811026,0.434694,0.133702,0.0612975,-0.66457,-0.29551,-0.598398,-0.207896,1.82957,-0.862731,0.00695179,0.00617838,-1.95125,-1.47947,-1.60616,-0.775845,1.3968,23.5987,-0.769784,0.7725,0.00137367,0.00889697,-0.963727,2.40084,-0.615678,-1.66569,1.8326,-1.38863,-1.19999,0.0772201,0.00312824,-0.561969,-0.756556,-2.61579,1.3177,-536.693
"1714",0.760036,0.164283,-0.0164843,0.0957679,-0.525556,-0.915734,0.195257,-0.437211,0.716952,19.5201,0.33316,0.734335,-0.0286985,0.41821,1.50671,-0.606011,-0.755909,1.06492,0.694642,0.29455,0.112394,0.0624695,-0.305117,0.0590154,-0.62435,0.0290171,1.40984,-0.442537,-0.00413752,0.00569389,-0.540891,-1.16625,-1.10746,-0.321468,1.81848,24.5418,-0.31467,0.755063,0.00155891,0.00624835,-0.742496,0.311335,-1.73121,-3.03595,1.79962,-1.01067,-1.15236,0.0925258,-0.0122529,-0.702949,-1.74614,-3.91812,0.915991,-545.183
"1715",-0.736408,0.350719,-0.0107003,0.116454,0.601922,0.766157,1.4111,0.929831,0.698456,19.4441,0.638789,0.707483,-0.0202826,0.329911,1.1499,-0.847721,-0.622917,0.95239,0.796582,0.498413,0.130757,0.0575677,-0.50767,-0.164517,-0.530517,-0.383092,1.39272,-0.103502,0.00688413,-0.00328323,-1.8838,-2.11934,-1.73131,-0.736024,1.88228,22.8749,-0.829675,0.684619,0.00245596,-0.00256027,1.8416,3.28927,-0.217844,-1.2553,2.07262,-0.830113,-1.87387,0.0703298,0.0213992,-1.33596,-1.03294,-3.11338,1.0214,-542.984
"1716",0.949724,-0.199955,-0.00230498,0.0639437,-0.874074,-0.352445,0.675004,-0.586656,0.86807,19.1305,0.809571,0.68685,-0.001711,0.564871,1.73667,-0.746082,-0.505143,1.03821,0.701268,0.226066,0.119582,0.0776924,-0.369276,-0.0264785,-0.437696,0.0320578,2.04779,0.459637,0.0299676,-0.0210167,-2.74726,-2.33459,-2.52799,-2.25768,2.199,22.6407,-0.99385,0.792712,0.00144096,-0.000984052,1.32764,3.50381,-0.121355,-0.977399,1.99228,0.422762,-2.05933,0.082253,0.0130892,-2.34906,-2.65752,-5.27019,-0.268238,-542.168
"1717",1.06226,0.0520058,-0.0180933,0.0654031,-0.75913,-0.959074,0.109373,-0.527524,1.00757,19.5623,0.579342,0.688333,-0.0256142,0.383641,1.36789,-0.88057,-1.17284,1.04715,0.93002,0.399944,0.138215,0.0638413,-0.624049,-0.401202,-0.713727,-0.40556,1.50317,-0.693364,0.00740849,-0.00454612,-1.48121,-1.28911,-1.4438,-0.126914,1.82908,22.9721,-1.1985,0.751745,0.00146877,0.0113429,1.42911,3.64595,0.272294,-1.01951,1.95473,-1.60169,-1.63826,0.073807,0.00540422,0.189094,-0.361104,-2.37858,1.41654,-536.823
"1718",0.700649,-0.24577,-0.0241431,0.0696209,-0.239133,-0.348189,1.17828,-0.290942,0.63663,19.2905,0.707415,0.732702,-0.0446338,0.520202,1.47526,-0.703313,-0.402193,1.009,0.625326,0.450007,0.106539,0.0874834,-0.375575,-0.090856,-0.554415,-0.129795,1.71647,-0.419295,-0.0180323,0.0135704,-1.79308,-1.48743,-1.3356,-1.07574,1.64214,24.2465,-0.287866,0.786459,0.00127166,-0.00490285,-1.01932,0.507262,-1.74789,-2.58094,2.15899,-0.0178526,-1.20183,0.077511,4.30658e-05,-1.60215,-1.80701,-4.27615,0.0414925,-540.151
"1719",1.43514,-0.427832,0.0128913,0.0538023,-0.902253,-1.25579,-0.0213744,-0.571316,1.15999,19.5685,1.04732,0.728453,-0.0040033,0.0760367,0.839208,-1.12549,-0.820425,1.03634,1.67527,0.262678,0.103886,0.0729049,-1.20671,-0.974646,-1.35019,-0.937402,2.44046,-0.287331,0.0109005,-0.0139893,-1.84691,-2.11083,-2.22235,-1.66367,1.3785,24.9085,-1.60827,0.733236,0.00182486,0.0226056,0.137093,1.578,-1.79969,-2.32341,1.81947,-0.962784,-1.85529,0.0761937,0.0181218,-1.28184,-1.16859,-3.26438,0.935052,-545.001
